Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
250750705000570,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507029.0,Jaguaribe,1,7,,,,,,,,,171.4,517383.71,1071.25,2520012.5,
250750705000571,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507014.0,Castelo Branco,1,1,268.0,968.0,3.61,2.99,498.0,133616.4,546.98,119910.0,287.24,109761.11,462.48,95651.84,
250750705000572,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507014.0,Castelo Branco,1,0,71.0,226.0,3.18,3.78,834.96,1140463.07,940.98,1186241.27,538.06,628708.62,840.72,728687.42,
250750705000573,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,7,22.0,62.0,2.82,1.3,957.27,645496.97,1002.86,629771.43,574.53,185162.64,633.81,166548.57,
250750705000574,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,1,105.0,338.0,3.22,2.67,622.24,419199.03,750.98,409134.21,415.72,266839.31,681.12,256362.31,
250750705000575,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,1,207.0,754.0,3.64,3.06,358.38,115404.85,553.61,69850.19,214.24,94816.26,534.3,65335.56,
250750705000576,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,1,218.0,803.0,3.68,4.09,508.48,128140.85,543.38,117923.15,309.6,117840.97,484.66,99582.46,
250750705000577,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507007.0,Estados,1,7,4.0,16.0,4.0,3.33,2650.0,2136666.67,2650.0,2136666.67,449.33,200127.23,583.8,181379.6,
250750705000578,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507033.0,Jardim Cidade Universitária,1,1,143.0,534.0,3.73,5.04,603.82,212948.28,644.37,201029.3,346.98,145138.19,533.54,123564.18,
250750705000579,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507030.0,João Paulo II,1,1,74.0,284.0,3.84,3.01,419.28,110366.26,463.09,101478.42,250.39,88098.48,419.21,76638.75,
250750705000580,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507030.0,João Paulo II,1,1,292.0,1070.0,3.66,3.41,422.16,225390.07,520.13,226745.2,271.95,188904.24,498.47,233434.47,
250750705000581,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507030.0,João Paulo II,1,1,248.0,893.0,3.6,2.99,412.88,225072.4,553.48,223893.25,250.64,237301.93,528.71,353903.88,
250750705000582,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507023.0,Ernani Sátiro,1,0,237.0,783.0,3.3,2.42,674.91,618056.35,698.48,623201.75,386.51,328650.98,542.1,376709.13,
250750705000583,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507028.0,Ilha do Bispo,1,1,203.0,730.0,3.6,3.06,270.5,79655.17,442.83,53880.99,173.51,64512.35,404.13,57029.1,
250750705000584,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507049.0,Roger,1,6,,,,,,,,,0.0,0.0,,,
250750705000585,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507033.0,Jardim Cidade Universitária,1,0,73.0,243.0,3.33,3.03,615.37,537561.29,748.7,554490.79,381.77,396126.27,687.19,504085.23,
250750705000586,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507033.0,Jardim Cidade Universitária,1,6,,,,,,,,,0.0,0.0,,,
250750705000587,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,6,,,,,,,,,18.73,5956.04,257.69,20542.66,
250750705000588,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,6,,,,,,,,,6.86,642.33,100.0,0.0,
250750705000589,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,1,152.0,528.0,3.47,2.44,519.01,135240.24,597.65,108530.5,322.45,127655.21,544.05,94696.43,
250750705000590,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507022.0,Distrito Industrial,1,1,66.0,274.0,4.15,3.33,212.68,68714.37,519.89,5929.56,116.02,48099.77,498.88,15168.48,
250750705000592,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507005.0,Alto do Mateus,1,0,104.0,365.0,3.51,4.14,578.91,132546.99,602.07,123819.74,294.36,143459.93,502.99,140181.49,
250750705000593,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507005.0,Alto do Mateus,1,1,103.0,388.0,3.77,3.93,406.4,445178.71,529.86,515900.04,206.59,213285.85,515.66,374266.23,
250750705000594,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507037.0,Manaíra,1,1,126.0,435.0,3.45,3.74,1483.02,2620979.57,1557.17,2636694.36,903.77,2646939.25,1434.93,3443907.34,
250750705000595,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507043.0,Paratibe,1,1,157.0,538.0,3.43,2.69,645.6,856245.82,699.03,889992.03,393.77,456866.42,592.71,570168.36,
250750705000596,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507033.0,Jardim Cidade Universitária,1,0,256.0,725.0,2.83,1.68,2390.08,3988738.57,2538.84,3858782.14,1380.81,3287438.45,1999.9,3523769.01,
250750705000597,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507033.0,Jardim Cidade Universitária,1,0,279.0,908.0,3.25,1.74,2740.93,5410038.92,2790.95,5369017.64,1485.19,4112868.56,2157.13,4524918.61,
250750705000598,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507024.0,Ernesto Geisel,1,0,223.0,792.0,3.55,2.22,954.52,2054562.12,1244.79,2319572.43,708.04,1318027.58,1082.98,1610596.29,
250750705000599,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507026.0,Funcionários,1,0,307.0,1060.0,3.45,2.04,868.36,738058.01,945.34,730688.25,500.48,458611.61,775.79,497370.17,
250750705000600,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,288.0,940.0,3.26,2.06,819.34,744138.11,904.1,744488.37,499.31,441757.94,745.78,476070.02,
250750705000601,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507017.0,Padre Zé,1,0,272.0,925.0,3.4,2.5,581.83,238062.82,628.0,227917.24,383.33,224940.66,571.32,227857.17,
250750705000602,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507041.0,Mucumago,1,0,355.0,1304.0,3.67,3.57,636.82,2220439.09,693.47,2379165.29,304.77,821494.83,565.03,1376910.46,
250750705000603,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507036.0,Jardim Veneza,1,0,145.0,464.0,3.2,2.09,600.17,509122.99,836.77,511878.72,369.07,308493.68,751.96,340793.83,
250750705000604,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507036.0,Jardim Veneza,1,0,287.0,1043.0,3.63,2.53,677.34,1168784.84,717.33,1209253.64,360.39,505020.48,607.04,701323.04,
250750705000605,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507046.0,Planalto da Boa Esperança,1,0,146.0,504.0,3.45,1.84,423.03,371767.14,718.17,419735.2,357.79,273938.55,649.32,308005.89,
250750705000606,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507005.0,Alto do Mateus,1,0,326.0,1128.0,3.46,2.59,536.2,440813.94,611.19,456686.65,298.32,226826.1,549.09,279902.65,
250750705000607,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,0,281.0,958.0,3.41,2.39,754.8,348133.97,794.38,334898.76,427.14,245317.48,647.58,229138.42,
250750705000608,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,0,91.0,323.0,3.55,4.81,584.34,500377.89,748.94,518303.51,313.82,253322.0,618.55,311231.74,
250750705000609,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507062.0,Gramame,1,0,342.0,1243.0,3.63,2.4,639.62,583276.89,692.24,594874.22,346.56,306749.08,566.42,376937.79,
250750705000610,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507062.0,Gramame,1,0,171.0,629.0,3.68,2.41,640.61,43265.06,676.2,21468.26,358.89,106555.78,612.08,26484.47,
250750705000611,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507000.0,JOÃO PESSOA (demais setores),8,0,31.0,117.0,3.77,2.98,492.9,164074.62,526.9,157243.6,259.53,136183.11,525.24,136045.06,
250750705000612,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507062.0,Gramame,1,0,310.0,1065.0,3.44,2.32,661.63,6138259.74,1015.37,9075465.97,459.11,2388945.95,823.26,3987209.51,
250750705000613,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507062.0,Gramame,1,0,162.0,558.0,3.44,1.83,888.16,1086157.33,940.41,1101014.82,483.6,569756.94,790.57,689154.67,
250750705000614,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,0,212.0,791.0,3.73,3.12,740.83,434921.71,793.21,424069.48,406.41,298253.75,646.52,319277.85,
250750705000615,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507030.0,João Paulo II,1,0,241.0,817.0,3.39,2.26,744.29,472826.64,793.69,464966.45,401.69,304522.89,678.3,326651.71,
250750705000616,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507043.0,Paratibe,1,0,268.0,929.0,3.47,3.43,566.26,1038311.65,614.4,1097248.06,327.93,634271.85,555.92,949246.0,
250750705000617,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507043.0,Paratibe,1,0,386.0,1231.0,3.19,2.69,470.11,803919.93,529.05,873726.92,282.53,444857.3,501.03,679847.2,
250750705000618,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507056.0,Trincheiras,1,1,220.0,793.0,3.6,2.93,657.22,1337700.16,860.64,1578105.2,465.4,997498.28,787.89,1435747.43,
250750705000619,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,344.0,1174.0,3.41,2.09,723.35,453884.96,770.38,447143.35,396.38,284679.02,652.71,301490.3,
250750705000620,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,211.0,738.0,3.5,3.04,528.47,171422.41,606.02,149461.78,303.43,135723.23,529.29,117151.19,
250750705000621,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507056.0,Trincheiras,1,0,191.0,608.0,3.18,2.86,1123.52,1234643.84,1212.38,1224502.43,608.41,777797.08,1025.87,883551.42,
250750705000622,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,154.0,516.0,3.35,2.87,668.33,242576.46,709.81,228088.07,418.68,194947.85,613.98,165880.68,
250750705000623,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507059.0,Varadouro,1,0,207.0,622.0,3.0,3.19,557.55,272864.73,678.89,249734.28,363.06,192943.35,622.91,169096.35,
250750705000624,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507053.0,Tambauzinho,1,0,190.0,654.0,3.44,2.48,2716.14,8737650.81,2915.63,8798101.44,1643.28,5408448.89,2311.47,6064676.34,
250750705000625,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507045.0,Pedro Gondim,1,0,179.0,585.0,3.27,2.17,3733.64,11482542.21,3908.31,11336204.9,1886.76,6897659.73,2675.77,7672936.08,
250750705000626,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507053.0,Tambauzinho,1,0,225.0,728.0,3.24,2.21,4737.43,17475964.43,4758.58,17453240.3,2201.36,10730981.05,3185.33,12396749.24,
250750705000627,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507012.0,Brisamar,1,0,242.0,665.0,2.75,1.72,4245.43,48242660.91,4987.35,52996272.6,2862.99,27216140.35,4047.68,33697668.21,
250750705000628,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507045.0,Pedro Gondim,1,0,205.0,550.0,2.68,1.64,1707.66,1575707.7,1777.01,1516163.72,1108.59,1444882.03,1556.61,1331082.26,
250750705000629,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507045.0,Pedro Gondim,1,0,274.0,863.0,3.15,1.97,4647.12,51213680.24,4751.16,51868388.11,2525.8,25320369.23,3592.97,32196825.59,
250750705000630,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507008.0,Indústrias,1,0,296.0,1036.0,3.5,2.87,1007.21,1116855.26,1125.03,1114943.36,571.95,747735.78,962.16,882684.03,
250750705000631,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507036.0,Jardim Veneza,1,0,379.0,1305.0,3.44,2.77,558.68,148775.18,589.81,138678.11,304.69,135962.23,533.83,115855.15,
250750705000632,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507036.0,Jardim Veneza,1,0,4.0,14.0,3.5,3.0,200.0,80000.0,400.0,80000.0,178.89,57761.11,402.5,34025.0,
250750705000633,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507036.0,Jardim Veneza,1,1,181.0,666.0,3.68,3.29,383.01,163631.57,563.62,138796.01,211.31,107545.3,516.86,105111.0,
250750705000634,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507036.0,Jardim Veneza,1,0,286.0,1026.0,3.59,3.04,515.56,370151.71,679.49,376488.65,265.06,206576.19,621.14,263068.74,
250750705000635,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507036.0,Jardim Veneza,1,0,233.0,796.0,3.42,1.96,631.33,197306.2,707.21,167212.24,312.15,178570.31,664.04,146103.71,
250750705000637,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507013.0,Cabo Branco,1,0,144.0,473.0,3.28,1.62,4940.47,25673806.42,5646.25,25353942.67,3373.78,17501906.41,4526.06,18266563.25,
250750705000639,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507013.0,Cabo Branco,1,0,234.0,701.0,3.0,2.21,6399.47,31573484.86,6775.9,30876880.6,3365.97,22272310.98,4601.58,24767725.85,
250750705000640,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507013.0,Cabo Branco,1,0,208.0,570.0,2.74,2.78,5787.73,24572961.15,5989.29,24219760.15,3062.05,16936885.16,4312.52,18464844.0,
250750705000641,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507013.0,Cabo Branco,1,0,85.0,235.0,2.76,1.92,1251.54,2281204.28,1297.33,2305557.73,752.3,1284441.37,1028.95,1473343.22,
250750705000642,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507013.0,Cabo Branco,1,0,200.0,617.0,3.09,2.77,8033.79,227637927.02,8197.74,230956469.91,4289.29,96650977.52,5896.52,123452497.04,
250750705000643,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507018.0,Costa e Silva,1,0,138.0,500.0,3.62,3.04,913.62,500087.51,1016.77,451274.06,512.88,379041.42,825.47,351927.46,
250750705000644,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507040.0,Miramar,1,0,369.0,1138.0,3.08,2.83,2033.53,6306422.63,2156.24,6422718.82,1209.48,4271393.23,1808.07,5304591.93,
250750705000645,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507030.0,João Paulo II,1,0,263.0,888.0,3.38,1.87,780.63,382441.13,844.88,359540.39,443.66,302263.77,750.73,280893.65,
250750705000646,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507023.0,Ernani Sátiro,1,0,182.0,631.0,3.47,2.24,808.99,521433.01,897.79,498809.18,468.09,354847.17,755.07,355714.0,
250750705000647,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507030.0,João Paulo II,1,0,256.0,789.0,3.08,1.5,1304.75,3560406.5,1397.56,3684473.98,804.16,4104756.86,1184.99,5600661.46,
250750705000648,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507030.0,João Paulo II,1,0,119.0,418.0,3.51,2.17,1279.66,1107468.77,1335.79,1080836.34,825.11,7543934.58,1310.68,11363978.32,
